0,-50.785974
0.000979167,-59.069632
0.0249792,-61.993954
0.0489792,-63.725829
0.0729792,-64.960624
0.0969792,-65.920946
0.120979,-66.706896
0.144979,-67.372172
0.168979,-67.948944
0.192979,-68.458020
0.216979,-68.913635
0.240979,-69.325957
0.264979,-69.702505
0.288979,-70.048994
0.312979,-70.369870
0.336979,-70.668661
0.360979,-70.948212
0.384979,-71.210852
0.408979,-71.458510
0.432979,-71.692804
0.456979,-71.915103
0.480979,-72.126575
0.504979,-72.327717
0.528979,-72.517740
0.552979,-72.698377
0.576979,-72.868975
0.600979,-73.029422
0.624979,-73.179758
0.648979,-73.317573
0.672979,-73.441131
0.696979,-73.550507
0.720979,-73.641203
0.744979,-73.710722
0.768979,-73.755441
0.792979,-73.760399
0.816979,-73.723560
0.840979,-73.635681
0.864979,-73.514755
0.888979,-73.335117
0.912979,-73.100601
0.936979,-72.853184
0.960979,-72.537361
0.984979,-72.235188
1.00898,-71.899228
1.03298,-71.496737
1.05698,-71.056400
1.08098,-70.562978
1.10498,-70.087251
1.12898,-69.638848
1.15298,-69.190375
1.17698,-68.717364
1.20098,-68.214682
1.22498,-67.650488
1.24898,-67.053592
1.27298,-66.523893
1.29698,-65.982486
1.32098,-65.456017
1.34498,-64.970328
1.36898,-64.574101
1.39298,-64.192672
1.41698,-63.817664
1.44098,-63.423756
1.46498,-63.068820
1.48898,-62.696090
1.51298,-62.357065
1.53698,-62.004287
1.56098,-61.607146
1.58498,-61.257116
1.60898,-60.915403
1.63298,-60.608930
1.65698,-60.273856
1.68098,-59.934428
1.70498,-59.617718
1.72898,-59.284801
1.75298,-58.985907
1.77698,-58.651942
1.80098,-58.270710
1.82498,-57.909158
1.84898,-57.534504
1.87298,-57.165880
1.89698,-56.771608
1.92098,-56.321980
1.94498,-55.803083
1.96898,-55.161087
1.99298,-54.534303
2.01698,-53.788935
2.04098,-53.106978
2.06498,-52.340796
2.08898,-51.396776
2.11298,-50.519929
2.13698,-49.661952
2.16098,-48.605852
2.18498,-47.565944
2.20898,-46.484928
2.23298,-45.469900
2.25698,-44.319181
2.28098,-43.124415
2.30498,-42.105274
2.32898,-40.742864
2.35298,-40.189612
2.37698,-40.015749
2.40098,-39.863908
2.42498,-39.808127
2.44898,-39.745086
2.47298,-39.638052
2.49698,-39.536653
2.52098,-39.422702
2.54498,-39.303145
2.56898,-39.180110
2.59298,-39.065348
2.61698,-38.930931
2.64098,-38.773103
2.66498,-38.677074
2.68898,-38.568147
2.71298,-38.424400
2.73698,-38.293182
2.76098,-38.175089
2.78498,-38.052660
2.80898,-37.941454
2.83298,-37.870613
2.85698,-37.807952
2.88098,-37.748155
2.90498,-37.682698
2.92898,-37.614847
2.95298,-37.533657
2.97698,-37.452880
3.00098,-37.399235
3.02498,-37.333083
3.04898,-37.291765
3.07298,-37.242550
3.09698,-37.173811
3.12098,-37.137002
3.14498,-37.098952
3.16898,-37.052046
3.19298,-37.002115
3.21698,-36.952994
3.24098,-36.919375
3.26498,-36.887799
3.28898,-36.865713
3.31298,-36.843333
3.33698,-36.834561
3.36098,-36.823501
3.38498,-36.813634
3.40898,-36.804198
3.43298,-36.784352
3.45698,-36.775262
3.48098,-36.764272
3.50498,-36.760549
3.52898,-36.751771
3.55298,-36.740821
3.57698,-36.726459
3.60098,-36.727579
3.62498,-36.727338
3.64898,-36.719252
3.67298,-36.718498
3.69698,-36.720514
3.72098,-36.724089
3.74498,-36.724590
3.76898,-36.722804
3.79298,-36.729926
3.81698,-36.732760
3.84098,-36.738081
3.86498,-36.747373
3.88898,-36.748769
3.91298,-36.744005
3.93698,-36.748247
3.96098,-36.749753
3.98498,-36.739410
4.00898,-36.738621
4.03298,-36.662056
4.05698,-36.652009
4.08098,-36.544861
4.10498,-36.535085
4.12898,-36.415821
4.15298,-36.384506
4.17698,-36.275096
