0,-81.354485
0.000979167,-71.877230
0.0249792,-74.801560
0.0489792,-76.533435
0.0729792,-77.768230
0.0969792,-78.728552
0.120979,-79.514502
0.144979,-80.179777
0.168979,-80.756550
0.192979,-81.265626
0.216979,-81.721241
0.240979,-82.133563
0.264979,-82.510111
0.288979,-82.856600
0.312979,-83.177476
0.336979,-83.476267
0.360979,-83.755818
0.384979,-84.018458
0.408979,-84.266116
0.432979,-84.500410
0.456979,-84.722708
0.480979,-84.934179
0.504979,-84.497837
0.528979,-76.831541
0.552979,-72.128223
0.576979,-68.679566
0.600979,-65.944267
0.624979,-63.793020
0.648979,-61.811147
0.672979,-60.032202
0.696979,-58.508325
0.720979,-57.087541
0.744979,-55.809357
0.768979,-54.606241
0.792979,-53.407305
0.816979,-52.257006
0.840979,-51.182706
0.864979,-50.256975
0.888979,-49.386521
0.912979,-48.605426
0.936979,-47.927889
0.960979,-47.326600
0.984979,-46.751230
1.00898,-46.209115
1.03298,-45.717811
1.05698,-45.226229
1.08098,-44.718148
1.10498,-44.245457
1.12898,-43.832611
1.15298,-43.444751
1.17698,-43.070924
1.20098,-42.711787
1.22498,-42.350369
1.24898,-41.936334
1.27298,-41.532037
1.29698,-41.173806
1.32098,-40.840568
1.34498,-40.521335
1.36898,-40.230472
1.39298,-39.949584
1.41698,-39.646768
1.44098,-39.357126
1.46498,-39.087701
1.48898,-38.812735
1.51298,-38.542759
1.53698,-38.304777
1.56098,-38.071783
1.58498,-37.861188
1.60898,-37.652281
1.63298,-37.458665
1.65698,-37.279876
1.68098,-37.112294
1.70498,-36.951549
1.72898,-36.770264
1.75298,-36.581314
1.77698,-36.383853
1.80098,-36.186157
1.82498,-35.987326
1.84898,-35.778992
1.87298,-35.575108
1.89698,-35.372366
1.92098,-35.164949
1.94498,-34.985090
1.96898,-34.821041
1.99298,-34.663781
2.01698,-34.507712
2.04098,-34.379332
2.06498,-34.251774
2.08898,-34.135845
2.11298,-34.034472
2.13698,-33.948152
2.16098,-33.864399
2.18498,-33.784998
2.20898,-33.711064
2.23298,-33.652171
2.25698,-33.605729
2.28098,-33.564080
2.30498,-33.522329
2.32898,-33.491450
2.35298,-33.475415
2.37698,-33.415273
2.40098,-33.359105
2.42498,-33.301938
2.44898,-33.244473
2.47298,-33.203641
2.49698,-33.182018
2.52098,-33.177497
2.54498,-33.171215
2.56898,-33.149395
2.59298,-33.133662
2.61698,-33.126363
2.64098,-33.112794
2.66498,-33.082859
2.68898,-33.057435
2.71298,-33.037025
2.73698,-33.011998
2.76098,-33.007055
2.78498,-33.010834
2.80898,-33.008713
2.83298,-33.015455
2.85698,-33.023124
2.88098,-33.022331
2.90498,-33.014469
2.92898,-33.004758
2.95298,-32.984513
2.97698,-32.966819
3.00098,-32.947089
3.02498,-32.943416
3.04898,-32.954105
3.07298,-32.961256
3.09698,-32.952959
3.12098,-32.952232
3.14498,-32.959720
3.16898,-32.970950
3.19298,-32.986102
3.21698,-32.991159
3.24098,-32.985275
3.26498,-32.977780
3.28898,-32.961880
3.31298,-32.945795
3.33698,-32.931375
3.36098,-32.915141
3.38498,-32.888370
3.40898,-32.848598
3.43298,-32.810846
3.45698,-32.786513
3.48098,-32.771874
3.50498,-32.761492
3.52898,-32.748157
3.55298,-32.734086
3.57698,-32.733364
3.60098,-32.733482
3.62498,-32.726784
3.64898,-32.710257
3.67298,-32.697778
3.69698,-32.684410
3.72098,-32.667896
3.74498,-32.652482
3.76898,-32.637393
3.79298,-32.628748
3.81698,-32.617998
3.84098,-32.600417
3.86498,-32.565852
3.88898,-32.498353
3.91298,-32.420376
3.93698,-32.343758
3.96098,-32.287368
3.98498,-32.219555
4.00898,-32.142826
4.03298,-32.050276
4.05698,-31.977778
4.08098,-31.896740
4.10498,-31.812247
4.12898,-31.728796
4.15298,-31.637306
4.17698,-31.535164
4.20098,-31.470545
4.22498,-31.418497
4.24898,-31.376002
4.27298,-31.310969
4.29698,-31.234208
4.32098,-31.162204
4.34498,-31.115979
4.36898,-31.098050
4.39298,-31.069962
4.41698,-31.042930
4.44098,-31.024858
4.46498,-31.015665
4.48898,-31.001572
4.51298,-31.000774
4.53698,-31.000605
4.56098,-31.002995
4.58498,-31.008926
4.60898,-31.012452
4.63298,-31.004665
4.65698,-30.991254
4.68098,-30.982032
4.70498,-30.967613
4.72898,-30.949855
4.75298,-30.927783
4.77698,-30.910668
4.80098,-30.897441
4.82498,-30.873379
4.84898,-30.849826
4.87298,-30.832022
4.89698,-30.820461
4.92098,-30.806683
4.94498,-30.790177
4.96898,-30.786025
4.99298,-30.779502
5.01698,-30.752376
5.04098,-30.737575
5.06498,-30.722354
5.08898,-30.697169
5.11298,-30.669257
5.13698,-30.646914
5.16098,-30.633569
5.18498,-30.623402
5.20898,-30.592003
5.23298,-30.563754
5.25698,-30.541807
5.28098,-30.524676
5.30498,-30.502173
5.32898,-30.486301
5.35298,-30.471374
5.37698,-30.454481
5.40098,-30.440290
5.42498,-30.407218
5.44898,-30.385089
5.47298,-30.369064
5.49698,-30.348226
5.52098,-30.330864
5.54498,-30.307018
5.56898,-30.291117
5.59298,-30.278633
5.61698,-30.268277
5.64098,-30.258253
5.66498,-30.228572
5.68898,-30.211781
5.71298,-30.190909
5.73698,-30.162154
5.76098,-30.133352
5.78498,-30.086712
5.80898,-30.047625
5.83298,-29.997986
5.85698,-29.953559
5.88098,-29.918402
5.90498,-29.884986
5.92898,-29.861024
5.95298,-29.824464
5.97698,-29.798081
6.00098,-29.784972
6.02498,-29.768797
6.04898,-29.747231
6.07298,-29.719832
6.09698,-29.688794
6.12098,-29.660408
6.14498,-29.630808
6.16898,-29.601688
6.19298,-29.572470
6.21698,-29.539658
6.24098,-29.492858
6.26498,-29.454697
6.28898,-29.411988
6.31298,-29.371987
6.33698,-29.331898
6.36098,-29.289601
6.38498,-29.248508
6.40898,-29.209320
6.43298,-29.170088
6.45698,-29.147031
6.48098,-29.133921
6.50498,-29.126352
6.52898,-29.122911
6.55298,-29.124676
6.57698,-29.111940
6.60098,-29.095271
6.62498,-29.058634
6.64898,-29.024426
6.67298,-28.985140
6.69698,-28.939910
6.72098,-28.897703
6.74498,-28.859579
6.76898,-28.806259
6.79298,-28.752149
6.81698,-28.702739
6.84098,-28.638422
6.86498,-28.568846
6.88898,-28.496754
6.91298,-28.451817
6.93698,-28.415475
6.96098,-28.378514
6.98498,-28.352300
7.00898,-28.318528
7.03298,-28.258029
7.05698,-28.191526
7.08098,-28.105088
7.10498,-28.034691
7.12898,-27.982212
7.15298,-27.932004
7.17698,-27.892205
7.20098,-27.864485
7.22498,-27.830772
7.24898,-27.796650
7.27298,-27.761196
7.29698,-27.738219
7.32098,-27.713081
7.34498,-27.689323
7.36898,-27.673373
7.39298,-27.656772
7.41698,-27.635238
7.44098,-27.613307
7.46498,-27.593731
7.48898,-27.567938
7.51298,-27.541585
7.53698,-27.519265
7.56098,-27.498941
7.58498,-27.487472
7.60898,-27.478463
7.63298,-27.469434
7.65698,-27.463848
7.68098,-27.460999
7.70498,-27.458389
7.72898,-27.458941
7.75298,-27.456630
7.77698,-27.453739
7.80098,-27.451885
7.82498,-27.452355
7.84898,-27.453157
7.87298,-27.454554
7.89698,-27.455860
7.92098,-27.459211
7.94498,-27.461984
7.96898,-27.459772
7.99298,-27.453398
8.01698,-27.445127
8.04098,-27.442475
8.06498,-27.445653
8.08898,-27.452158
8.11298,-27.459165
8.13698,-27.464962
8.16098,-27.469955
8.18498,-27.474324
8.20898,-27.479737
8.23298,-27.486452
8.25698,-27.492900
8.28098,-27.497258
8.30498,-27.501437
8.32898,-27.506624
8.35298,-27.512428
8.37698,-27.519183
8.40098,-27.524637
8.42498,-27.525292
8.44898,-27.526070
8.47298,-27.528042
8.49698,-27.531124
8.52098,-27.537146
8.54498,-27.544793
8.56898,-27.553533
8.59298,-27.560663
8.61698,-27.568499
8.64098,-27.577790
8.66498,-27.586507
8.68898,-27.594535
8.71298,-27.602578
8.73698,-27.611279
8.76098,-27.620799
8.78498,-27.629095
8.80898,-27.635447
8.83298,-27.642342
8.85698,-27.649247
8.88098,-27.656310
8.90498,-27.664351
8.92898,-27.672864
8.95298,-27.680889
8.97698,-27.688674
9.00098,-27.694417
9.02498,-27.668000
9.04898,-27.643306
9.07298,-27.621552
